team_code,team_name,club,age,gender,matches_played,checkpoint_count,rolling_start_rating,rolling_end_rating,rolling_rating_delta,rolling_trend_slope,pct_up_steps,pct_down_steps,pct_flat_steps,net_step_movement,expanding_start_rating,expanding_end_rating,expanding_rating_delta,expanding_trend_slope,expanding_pct_up_steps,expanding_pct_down_steps,expanding_pct_flat_steps,expanding_net_step_movement,massey_start_rating,massey_end_rating,massey_rating_delta,massey_rating_slope,massey_trend_raw,massey_trend_z
G18ALLIN1FL,AVA 18 Coral,ALLIN,18,G,8,4,16.079939438946997,40.12273876310603,24.04279932415903,7.887976645426519,1.0,0.0,0.0,24.04279932415903,16.079939438946997,24.701711726941113,8.621772287994116,2.836827166732629,1.0,0.0,0.0,8.621772287994116,-11.50000000000005,38.439898693395826,49.939898693395875,7.51400554994937,7.887976645426519,2.824083853308298
G17NYCJR2GE,NYC Juniors 17 Travel,NYCJR,17,G,7,3,4.4084978754657245,20.130618981664504,15.722121106198781,7.86106055309939,1.0,0.0,0.0,15.72212110619878,4.4084978754657245,11.343299272617632,6.934801397151907,3.4674006985759536,1.0,0.0,0.0,6.934801397151907,-12.499999999999389,27.73690742194737,40.23690742194676,8.31068385944514,7.86106055309939,2.814653284257899
G18CEDGE1WE,CEVC 18 1,CEDGE,18,G,8,4,10.259706048449319,33.25946351422854,22.999757465779226,7.806451080288747,1.0,0.0,0.0,22.999757465779222,10.259706048449319,18.474664696392676,8.214958647943357,2.694938396775158,1.0,0.0,0.0,8.214958647943357,0.9999999999984511,28.803310381607588,27.803310381609137,6.5183065942695615,7.806451080288747,2.795519808347371
G18VOLFX2WE,VolleyFX 18 Mystery,VOLFX,18,G,8,4,29.18615291168468,52.16141938855346,22.975266476868782,7.729598488371141,1.0,0.0,0.0,22.975266476868782,29.18615291168468,37.29884916564775,8.112696253963072,2.6628570790716153,1.0,0.0,0.0,8.112696253963072,13.500000000000133,49.324588104296616,35.82458810429648,6.771778781503457,7.729598488371141,2.768593029156223
G18PIEDR15PU,LPV-18U,PIEDR1,18,G,8,4,12.457337883049016,36.028719838736116,23.5713819556871,7.7129376264002305,1.0,0.0,0.0,23.571381955687098,12.457337883049016,21.19538190789502,8.738044024846003,2.8349655170068724,1.0,0.0,0.0,8.738044024846003,-9.98523804610247,35.3660588231496,45.35129686925207,7.147581272411879,7.7129376264002305,2.7627555767004113
G18STARQ1GE,Starlings NYC Queens 18 1,STARQ,18,G,7,3,0.32424016155173374,15.540191844700596,15.215951683148862,7.607975841574431,1.0,0.0,0.0,15.215951683148862,0.32424016155173374,5.8687434872454975,5.544503325693764,2.772251662846882,1.0,0.0,0.0,5.544503325693764,-21.022333954095643,16.10271810182375,37.1250520559194,8.20480447297482,7.607975841574431,2.7259802027931377
G17NYCJR1GE,NYC Juniors 17 National,NYCJR,17,G,12,8,-8.238513288068837,40.88272895593593,49.12124224400477,7.5852739386426,1.0,0.0,0.0,49.12124224400477,-8.238513288068837,17.842663888846023,26.08117717691486,3.709068097488778,1.0,0.0,0.0,26.081177176914856,-6.000000000000005,42.14840783219399,48.148407832193996,6.127269619100059,7.5852739386426,2.7180261558025087
G18XTREM2GE,Xtreme 18 National Deb,XTREM,18,G,8,4,27.259796132396286,49.95208891294554,22.692292780549256,7.552719052061555,1.0,0.0,0.0,22.692292780549256,27.259796132396286,34.889918876923,7.630122744526712,2.5019862224217873,1.0,0.0,0.0,7.630122744526712,7.052235487243,45.69346819728936,38.64123271004636,6.745087517022874,7.552719052061555,2.7066199270639846
G18RRJVB1NE,Boston United 18 Premier,RRJVB,18,G,12,8,1.3288961038961857,50.38795212886106,49.059056024964875,7.439994689134908,1.0,0.0,0.0,49.059056024964875,1.3288961038961857,25.37919038324597,24.050294279349785,3.5733570632239444,1.0,0.0,0.0,24.05029427934978,-0.9999999999997637,50.8755492259117,51.87554922591146,6.576838413285314,7.439994689134908,2.6671247850752433
G17PINVA1GE,PVA 17 National Summit,PINVA,17,G,8,4,23.478993142997087,45.33852243372344,21.859529290726353,7.263618769689475,1.0,0.0,0.0,21.859529290726353,23.478993142997087,32.0397015210773,8.56070837808021,2.835472388021835,1.0,0.0,0.0,8.56070837808021,12.50000000000053,47.175765634629485,34.67576563462896,6.4680386668116325,7.263618769689475,2.6053280997710635
G18SPAVB1XL,Spa City 18 Aqua,SPAVB,18,G,13,9,-9.271267605633794,45.09032676730965,54.36159437294344,7.169388412673211,1.0,0.0,0.0,54.36159437294344,-9.271267605633794,16.85201330081391,26.123280906447704,3.3689838689276477,1.0,0.0,0.0,26.1232809064477,-12.499999999999996,42.94163199078257,55.44163199078257,5.932565365928987,7.169388412673211,2.572312687367013
G181190999XX,Tide 18 99,119099,18,G,8,4,-10.103268254764396,10.86762624590601,20.970894500670404,7.141672121380205,1.0,0.0,0.0,20.970894500670408,-10.103268254764396,-2.560280423409388,7.542987831355008,2.496292308296433,1.0,0.0,0.0,7.542987831355008,-13.999999999999835,8.919493546297518,22.919493546297353,5.896562889564086,7.141672121380205,2.5626017532654743
G18RENAS1KE,Renaissance 18 Black,RENAS,18,G,7,3,24.284173330029308,38.491976050688066,14.207802720658758,7.103901360329379,1.0,0.0,0.0,14.207802720658758,24.284173330029308,29.622287199851105,5.338113869821797,2.6690569349108983,1.0,0.0,0.0,5.338113869821797,4.00000000000094,38.537818138197416,34.53781813819648,7.675675813685773,7.103901360329379,2.549368042894488
G18BEVNY2GE,BEV 18 Elite,BEVNY,18,G,8,4,7.956879132276173,28.884426982223705,20.92754784994753,7.0220290704021355,1.0,0.0,0.0,20.92754784994753,7.956879132276173,14.7349296260645,6.778050493788328,2.204562316188093,1.0,0.0,0.0,6.778050493788328,-8.49999999999932,23.989136339825865,32.48913633982519,6.041539692402556,7.0220290704021355,2.5206825162552815
G18NYCJR1GE,NYC Juniors 18 Gemini,NYCJR,18,G,12,8,2.6551893533404596,48.61365755222786,45.9584681988874,7.019787891617744,1.0,0.0,0.0,45.9584681988874,2.6551893533404596,25.030131026843907,22.374941673503447,3.3242730727067116,1.0,0.0,0.0,22.37494167350345,3.000000000000006,48.90262168638096,45.902621686380954,6.093459987343307,7.019787891617744,2.519897276294606
G18BEVNY1GE,BEV 18 Empire,BEVNY,18,G,8,4,20.52368031048445,41.74330816593636,21.21962785545191,6.991230838222575,1.0,0.0,0.0,21.21962785545191,20.52368031048445,27.947920630339762,7.424240319855311,2.4224876821905807,1.0,0.0,0.0,7.424240319855311,2.943011261264979,36.77893025344461,33.83591899217963,6.111484180535942,6.991230838222575,2.509891765069351
G16LDNER1NE,Lockdown VBC 16 Hawks,LDNER,16,G,11,7,-10.302343680388498,28.41241393251525,38.714757612903746,6.909523834910977,0.8333333333333334,0.16666666666666666,0.0,38.714757612903746,-10.302343680388498,11.568867398130674,21.871211078519174,3.4210828259327313,1.0,0.0,0.0,21.871211078519174,-11.000000000000034,28.434477515895946,39.43447751589598,5.169563744505644,6.909523834910977,2.481264149765231
G18VOLFX1WE,VolleyFX 18 Magic,VOLFX,18,G,13,9,9.75011737089206,60.48779628029295,50.737678909400884,6.83223095602638,1.0,0.0,0.0,50.737678909400884,9.75011737089206,32.54776380891379,22.797646438021733,3.05665742607825,1.0,0.0,0.0,22.797646438021733,10.499999999999993,56.017912083917906,45.51791208391791,5.4166346523828715,6.83223095602638,2.454183107592899
G18OCLEV1GE,OC Lady Elite 18 Black,OCLEV,18,G,8,4,11.331909345146007,32.17296938318903,20.841060038043018,6.776504539099696,1.0,0.0,0.0,20.841060038043018,11.331909345146007,18.64440686143446,7.312497516288454,2.3851060806119646,1.0,0.0,0.0,7.312497516288454,-13.499999999999881,29.18840909142237,42.68840909142225,6.367124229283591,6.776504539099696,2.4346582888944304
G18LCVBC1GE,Legacy 18 National Odaly,LCVBC,18,G,8,4,22.319744786859754,42.99406113407575,20.674316347215996,6.767207681960232,1.0,0.0,0.0,20.674316347215996,22.319744786859754,29.251945964290652,6.932201177430898,2.2768980466315973,1.0,0.0,0.0,6.932201177430898,-1.7548566165046637,39.07079728334994,40.8256538998546,6.286570798168457,6.767207681960232,2.4314009567326944
G18DSTJN1GE,Downstate (N) 18 Cobras,DSTJN,18,G,7,3,30.288023557515867,43.73251949654065,13.44449593902478,6.72224796951239,1.0,0.0,0.0,13.44449593902478,30.288023557515867,35.67835267546368,5.390329117947811,2.6951645589739055,1.0,0.0,0.0,5.390329117947811,17.04096935360825,45.15603766223495,28.1150683086267,7.101284571945137,6.72224796951239,2.4156484593949537
G18NYCIV1GE,NYC Impact 18U Black,NYCIV,18,G,7,3,11.614757856505054,25.05312855688792,13.438370700382865,6.719185350191433,1.0,0.0,0.0,13.438370700382865,11.614757856505054,17.44731281760164,5.832554961096587,2.9162774805482936,1.0,0.0,0.0,5.832554961096587,1.3720525310428393,28.149735934827838,26.777683403784998,7.069053102052238,6.719185350191433,2.4145754119915512
G17HKJVB2NE,Husky 17 Northeast Red,HKJVB,17,G,6,2,34.01546104343873,40.719562567357094,6.704101523918368,6.704101523918368,1.0,0.0,0.0,6.704101523918368,34.01546104343873,34.849635472797885,0.8341744293591589,0.8341744293591589,1.0,0.0,0.0,0.8341744293591589,5.500000000001853,39.02050761959368,33.520507619591825,4.230437012045686,6.704101523918368,2.409290504231408
G17LEGIO1XL,TeamLVC 17 Black,LEGIO,17,G,13,9,-14.25420458101786,35.46458777123313,49.718792352250986,6.6845715759651325,1.0,0.0,0.0,49.71879235225099,-14.25420458101786,12.127780767032933,26.38198534805079,3.2750254680766404,1.0,0.0,0.0,26.38198534805079,-13.000000000000004,34.65085603520618,47.65085603520619,5.329402103043124,6.6845715759651325,2.4024478124882958
G16SJJVB1NE,SMASH 16s,SJJVB,16,G,11,7,13.936069349435655,51.23534743891539,37.299278089479735,6.638739517910959,0.8333333333333334,0.16666666666666666,0.0,37.299278089479735,13.936069349435655,34.66346641388929,20.727397064453633,3.3127779292956676,1.0,0.0,0.0,20.727397064453633,10.000000000000032,48.8807235827656,38.88072358276557,4.909735120160227,6.638739517910959,2.3863896721405546
G18TCJVB1NE,Nova 18 Premier Matt,TCJVB,18,G,7,3,26.25270577995932,39.394140475587825,13.141434695628504,6.570717347814252,1.0,0.0,0.0,13.141434695628504,26.25270577995932,32.031528911134096,5.778823131174775,2.8894115655873875,1.0,0.0,0.0,5.778823131174775,11.499999999999998,42.01876508872492,30.51876508872492,7.179617835810805,6.570717347814252,2.3625568005536026
G18NYCVA1GE,NYC VBA 18 Amsterdam,NYCVA,18,G,8,4,9.58746682297858,29.35350069813119,19.76603387515261,6.542672434584984,1.0,0.0,0.0,19.76603387515261,9.58746682297858,16.377187936331662,6.789721113353082,2.213570321228962,1.0,0.0,0.0,6.789721113353082,-1.000000000001597,27.460382910612317,28.460382910613916,5.596296528996332,6.542672434584984,2.3527307274555214
G18APXTC1OV,Apex VBTC 18 Apex Red,APXTC,18,G,7,3,31.96399904052422,44.92908932670481,12.96509028618059,6.482545143090295,1.0,0.0,0.0,12.96509028618059,31.96399904052422,37.21528253750826,5.251283496984037,2.6256417484920185,1.0,0.0,0.0,5.251283496984037,20.868697318964912,46.70239111693953,25.833693797974618,6.781703697976206,6.482545143090295,2.331663977967423
G16OCEAN1GE,Ocean Volleyball 16 National,OCEAN,16,G,8,4,3.3742532703255805,22.72743090214713,19.35317763182155,6.455784463308781,1.0,0.0,0.0,19.353177631821552,3.3742532703255805,10.907769313842145,7.533516043516565,2.5006124248660457,1.0,0.0,0.0,7.533516043516565,-12.500000000000222,24.73044065456684,37.23044065456706,6.006175688401963,6.455784463308781,2.3222878606823434
G18HOOMA1AH,Ho'omau 18U Alex,HOOMA,18,G,8,4,7.697481245208922,26.899393583149713,19.20191233794079,6.431258581732189,1.0,0.0,0.0,19.20191233794079,7.697481245208922,13.818860423790891,6.121379178581969,1.981442675678096,1.0,0.0,0.0,6.121379178581969,-2.9999999999993516,21.61961839031037,24.619618390309725,5.4306482658643755,6.431258581732189,2.3136947477995773
G17MCJVB1NE,Mill City 17's,MCJVB,17,G,13,9,5.388785118375123,47.79725307580519,42.40846795743006,6.400651188471146,0.875,0.125,0.0,42.40846795743006,5.388785118375123,25.74112493020153,20.352339811826404,2.870820321513676,0.875,0.125,0.0,20.352339811826408,15.499999999999996,46.98928973806869,31.489289738068695,4.790938054028832,6.400651188471146,2.302970860687997
G18EASTS1WE,Eastside Ice Tempest,EASTS,18,G,7,3,15.89398402951717,28.586168033187306,12.692184003670135,6.346092001835068,1.0,0.0,0.0,12.692184003670135,15.89398402951717,20.863165360566857,4.969181331049686,2.484590665524843,1.0,0.0,0.0,4.969181331049686,-3.999999999999107,29.45924261655621,33.459242616555315,6.968193189969901,6.346092001835068,2.283855003502942
G17NEVBC1NE,Northeast 17.1,NEVBC,17,G,14,10,12.3867685397577,59.62854195624253,47.24177341648483,6.2849695945450765,1.0,0.0,0.0,47.24177341648483,12.3867685397577,34.76267388262544,22.375905342867743,2.8524693488197466,1.0,0.0,0.0,22.375905342867743,11.000000000000002,56.98563941713369,45.98563941713369,4.987352092444325,6.2849695945450765,2.262439596115075
G18ESVBC1OV,ESO 18 Elite,ESVBC,18,G,9,5,29.2187061850733,52.950056228617186,23.731350043543884,6.204687926746812,0.75,0.25,0.0,23.731350043543884,29.2187061850733,39.69321338985608,10.474507204782782,2.521802086628761,1.0,0.0,0.0,10.474507204782782,8.000000000000698,51.011491862411376,43.01149186241068,5.9245211456953255,6.204687926746812,2.234311374438198
G17VOLFX1WE,VolleyFX 17 Rapture,VOLFX,17,G,14,10,8.347548316376873,52.069029181884375,43.7214808655075,6.069302940621044,0.7777777777777778,0.2222222222222222,0.0,43.7214808655075,8.347548316376873,30.74927674424697,22.401728427870097,2.8070681850975117,0.8888888888888888,0.1111111111111111,0.0,22.401728427870097,12.999999999999986,51.886803821189524,38.88680382118954,4.493981885145478,6.069302940621044,2.1868766486047027
G171191980XX,COL. SANTANDER,119198,17,G,7,3,0.5011928444643413,12.533251265169563,12.032058420705221,6.0160292103526105,1.0,0.0,0.0,12.032058420705221,0.5011928444643413,5.235124413626569,4.733931569162228,2.3669657845811143,1.0,0.0,0.0,4.733931569162229,-23.545668281753496,15.841044585859311,39.38671286761281,6.368690213979647,6.0160292103526105,2.1682111757060816
G18NYCLI1GE,NYCLI 18 Elite,NYCLI,18,G,8,4,14.12044353447278,31.996706409304814,17.876262874832033,5.8748145105696405,1.0,0.0,0.0,17.876262874832033,14.12044353447278,19.94482979586381,5.82438626139103,1.8792333583962595,1.0,0.0,0.0,5.82438626139103,3.000000000000622,27.80375145624368,24.80375145624306,5.033421153607243,5.8748145105696405,2.1187338979107286
