pair_id,team_a_code,team_a_name,team_b_code,team_b_name,pool_key,event_date,Event,source_file,source_row_number,winner_code,winner_name,point_margin_team_a,set_margin_team_a,meeting_number
B14HKJVB1NE__B14RRJVB2NE,B14HKJVB1NE,Husky 14.1,B14RRJVB2NE,Boston United Boys 13 Select 1,B14,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,3,B14HKJVB1NE,Husky 14.1,8.0,1.0,1
B14HKJVB1NE__B14RRJVB2NE,B14HKJVB1NE,Husky 14.1,B14RRJVB2NE,Boston United Boys 13 Select 1,B14,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,147,B14HKJVB1NE,Husky 14.1,18.0,1.0,2
B14HKJVB1NE__B14SAVBC1XL,B14HKJVB1NE,Husky 14.1,B14SAVBC1XL,Sporting Albany Boys 14u,B14,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,20,B14SAVBC1XL,Sporting Albany Boys 14u,-26.0,-2.0,1
B14HKJVB1NE__B14SJJVB1NE,B14HKJVB1NE,Husky 14.1,B14SJJVB1NE,SMASH Boys 14-1,B14,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,24,B14SJJVB1NE,SMASH Boys 14-1,-28.0,-2.0,1
B14HKJVB1NE__B14SJJVB1NE,B14HKJVB1NE,Husky 14.1,B14SJJVB1NE,SMASH Boys 14-1,B14,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,3,B14SJJVB1NE,SMASH Boys 14-1,-40.0,-3.0,2
B14LCVBC1GE__B14LHVBC1NE,B14LCVBC1GE,Legacy Boys 14 Premier,B14LHVBC1NE,LHV Boys 14-1 Premier,B14,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,90,B14LHVBC1NE,LHV Boys 14-1 Premier,-22.0,-2.0,1
B14LCVBC1GE__B14LIFRY1GE,B14LCVBC1GE,Legacy Boys 14 Premier,B14LIFRY1GE,LI Fury 14 1,B14,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,823,B14LIFRY1GE,LI Fury 14 1,-13.0,-2.0,1
B14LCVBC1GE__B14ROCVC1GE,B14LCVBC1GE,Legacy Boys 14 Premier,B14ROCVC1GE,Rockland VBC 14 1,B14,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1495,B14LCVBC1GE,Legacy Boys 14 Premier,15.0,2.0,1
B14LCVBC1GE__B14SPTMC2GE,B14LCVBC1GE,Legacy Boys 14 Premier,B14SPTMC2GE,Sportime 14 2,B14,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,97,B14SPTMC2GE,Sportime 14 2,-12.0,-2.0,1
B14LCVBC1GE__B14SPTMC3GE,B14LCVBC1GE,Legacy Boys 14 Premier,B14SPTMC3GE,Sportime 14 3,B14,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1496,B14LCVBC1GE,Legacy Boys 14 Premier,12.0,2.0,1
B14LCVBC1GE__B14TACCU1GE,B14LCVBC1GE,Legacy Boys 14 Premier,B14TACCU1GE,Accuracy 14 Champ,B14,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,809,B14TACCU1GE,Accuracy 14 Champ,-32.0,-2.0,1
B14LHVBC1NE__B14MVPVA1NE,B14LHVBC1NE,LHV Boys 14-1 Premier,B14MVPVA1NE,MVP BOS 14 Black,B14,2025-11-22,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,6,B14LHVBC1NE,LHV Boys 14-1 Premier,4.0,0.0,1
B14LHVBC1NE__B14MVPVA1NE,B14LHVBC1NE,LHV Boys 14-1 Premier,B14MVPVA1NE,MVP BOS 14 Black,B14,2025-11-23,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,109,B14LHVBC1NE,LHV Boys 14-1 Premier,9.0,2.0,2
B14LHVBC1NE__B14MVPVA1NE,B14LHVBC1NE,LHV Boys 14-1 Premier,B14MVPVA1NE,MVP BOS 14 Black,B14,2026-01-17,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,1,B14LHVBC1NE,LHV Boys 14-1 Premier,7.0,2.0,3
B14LHVBC1NE__B14MVPVA1NE,B14LHVBC1NE,LHV Boys 14-1 Premier,B14MVPVA1NE,MVP BOS 14 Black,B14,2026-01-19,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,171,B14LHVBC1NE,LHV Boys 14-1 Premier,-3.0,1.0,4
B14LHVBC1NE__B14MVPVA1NE,B14LHVBC1NE,LHV Boys 14-1 Premier,B14MVPVA1NE,MVP BOS 14 Black,B14,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1497,B14LHVBC1NE,LHV Boys 14-1 Premier,6.0,2.0,5
B14LHVBC1NE__B14RRJVB1NE,B14LHVBC1NE,LHV Boys 14-1 Premier,B14RRJVB1NE,Boston United Boys 14-1,B14,2025-11-22,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,8,B14LHVBC1NE,LHV Boys 14-1 Premier,17.0,2.0,1
B14LHVBC1NE__B14RRJVB1NE,B14LHVBC1NE,LHV Boys 14-1 Premier,B14RRJVB1NE,Boston United Boys 14-1,B14,2025-11-23,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,112,B14RRJVB1NE,Boston United Boys 14-1,-10.0,-2.0,2
B14LHVBC1NE__B14RRJVB1NE,B14LHVBC1NE,LHV Boys 14-1 Premier,B14RRJVB1NE,Boston United Boys 14-1,B14,2026-01-17,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,5,B14RRJVB1NE,Boston United Boys 14-1,-24.0,-2.0,3
B14LHVBC1NE__B14RRJVB2NE,B14LHVBC1NE,LHV Boys 14-1 Premier,B14RRJVB2NE,Boston United Boys 13 Select 1,B14,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,8,B14LHVBC1NE,LHV Boys 14-1 Premier,14.0,2.0,1
B14LHVBC1NE__B14SJJVB1NE,B14LHVBC1NE,LHV Boys 14-1 Premier,B14SJJVB1NE,SMASH Boys 14-1,B14,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,23,B14SJJVB1NE,SMASH Boys 14-1,-31.0,-3.0,1
B14LHVBC1NE__B14SJJVB2NE,B14LHVBC1NE,LHV Boys 14-1 Premier,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,7,B14SJJVB2NE,SMASH Boys 14's Thunder,-5.0,-2.0,1
B14LHVBC1NE__B14SPTMC2GE,B14LHVBC1NE,LHV Boys 14-1 Premier,B14SPTMC2GE,Sportime 14 2,B14,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,100,B14SPTMC2GE,Sportime 14 2,-2.0,-1.0,1
B14LHVBC1NE__B14SPTMC3GE,B14LHVBC1NE,LHV Boys 14-1 Premier,B14SPTMC3GE,Sportime 14 3,B14,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,812,B14LHVBC1NE,LHV Boys 14-1 Premier,9.0,2.0,1
B14LHVBC1NE__B14TACCU1GE,B14LHVBC1NE,LHV Boys 14-1 Premier,B14TACCU1GE,Accuracy 14 Champ,B14,2025-11-22,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,3,B14TACCU1GE,Accuracy 14 Champ,-16.0,-2.0,1
B14LIFRY1GE__B14MVPVA1NE,B14LIFRY1GE,LI Fury 14 1,B14MVPVA1NE,MVP BOS 14 Black,B14,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,817,B14MVPVA1NE,MVP BOS 14 Black,-11.0,-2.0,1
B14LIFRY1GE__B14ROCVC1GE,B14LIFRY1GE,LI Fury 14 1,B14ROCVC1GE,Rockland VBC 14 1,B14,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,101,B14ROCVC1GE,Rockland VBC 14 1,-17.0,-1.0,1
B14LIFRY1GE__B14SPTMC3GE,B14LIFRY1GE,LI Fury 14 1,B14SPTMC3GE,Sportime 14 3,B14,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1490,B14SPTMC3GE,Sportime 14 3,-11.0,-2.0,1
B14MVPVA1NE__B14NEVBC1NE,B14MVPVA1NE,MVP BOS 14 Black,B14NEVBC1NE,NEVBC Boys 14.1,B14,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,9,B14NEVBC1NE,NEVBC Boys 14.1,-13.0,-2.0,1
B14MVPVA1NE__B14RRJVB1NE,B14MVPVA1NE,MVP BOS 14 Black,B14RRJVB1NE,Boston United Boys 14-1,B14,2025-11-22,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,9,B14RRJVB1NE,Boston United Boys 14-1,-15.0,-2.0,1
B14MVPVA1NE__B14RRJVB1NE,B14MVPVA1NE,MVP BOS 14 Black,B14RRJVB1NE,Boston United Boys 14-1,B14,2025-11-23,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,108,B14RRJVB1NE,Boston United Boys 14-1,-9.0,-2.0,2
B14MVPVA1NE__B14RRJVB1NE,B14MVPVA1NE,MVP BOS 14 Black,B14RRJVB1NE,Boston United Boys 14-1,B14,2026-01-17,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,7,B14RRJVB1NE,Boston United Boys 14-1,-17.0,-2.0,3
B14MVPVA1NE__B14RRJVB1NE,B14MVPVA1NE,MVP BOS 14 Black,B14RRJVB1NE,Boston United Boys 14-1,B14,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,14,B14MVPVA1NE,MVP BOS 14 Black,2.0,1.0,4
B14MVPVA1NE__B14SAVBC1XL,B14MVPVA1NE,MVP BOS 14 Black,B14SAVBC1XL,Sporting Albany Boys 14u,B14,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,21,B14SAVBC1XL,Sporting Albany Boys 14u,-19.0,-2.0,1
B14MVPVA1NE__B14SJJVB2NE,B14MVPVA1NE,MVP BOS 14 Black,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,27,B14MVPVA1NE,MVP BOS 14 Black,9.0,2.0,1
B14MVPVA1NE__B14SPTMC2GE,B14MVPVA1NE,MVP BOS 14 Black,B14SPTMC2GE,Sportime 14 2,B14,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1493,B14MVPVA1NE,MVP BOS 14 Black,-1.0,1.0,1
B14MVPVA1NE__B14SPTMC3GE,B14MVPVA1NE,MVP BOS 14 Black,B14SPTMC3GE,Sportime 14 3,B14,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,99,B14MVPVA1NE,MVP BOS 14 Black,6.0,1.0,1
B14MVPVA1NE__B14TACCU1GE,B14MVPVA1NE,MVP BOS 14 Black,B14TACCU1GE,Accuracy 14 Champ,B14,2025-11-22,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,2,B14TACCU1GE,Accuracy 14 Champ,-22.0,-2.0,1
B14MVPVA1NE__B14TACCU1GE,B14MVPVA1NE,MVP BOS 14 Black,B14TACCU1GE,Accuracy 14 Champ,B14,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,94,B14TACCU1GE,Accuracy 14 Champ,-16.0,-2.0,2
B14NEVBC1NE__B14RRJVB1NE,B14NEVBC1NE,NEVBC Boys 14.1,B14RRJVB1NE,Boston United Boys 14-1,B14,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,15,B14NEVBC1NE,NEVBC Boys 14.1,10.0,2.0,1
B14NEVBC1NE__B14RRJVB1NE,B14NEVBC1NE,NEVBC Boys 14.1,B14RRJVB1NE,Boston United Boys 14-1,B14,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,12,B14NEVBC1NE,NEVBC Boys 14.1,18.0,1.0,2
B14NEVBC1NE__B14RRJVB1NE,B14NEVBC1NE,NEVBC Boys 14.1,B14RRJVB1NE,Boston United Boys 14-1,B14,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,15,B14NEVBC1NE,NEVBC Boys 14.1,14.0,2.0,3
B14NEVBC1NE__B14SAVBC1XL,B14NEVBC1NE,NEVBC Boys 14.1,B14SAVBC1XL,Sporting Albany Boys 14u,B14,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,150,B14NEVBC1NE,NEVBC Boys 14.1,10.0,2.0,1
B14NEVBC1NE__B14SJJVB1NE,B14NEVBC1NE,NEVBC Boys 14.1,B14SJJVB1NE,SMASH Boys 14-1,B14,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,26,B14SJJVB1NE,SMASH Boys 14-1,-4.0,-2.0,1
B14NEVBC1NE__B14SJJVB1NE,B14NEVBC1NE,NEVBC Boys 14.1,B14SJJVB1NE,SMASH Boys 14-1,B14,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,152,B14NEVBC1NE,NEVBC Boys 14.1,2.0,1.0,2
B14NEVBC1NE__B14SJJVB2NE,B14NEVBC1NE,NEVBC Boys 14.1,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,10,B14NEVBC1NE,NEVBC Boys 14.1,17.0,2.0,1
B14NEVBC1NE__B14SJJVB2NE,B14NEVBC1NE,NEVBC Boys 14.1,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,1,B14NEVBC1NE,NEVBC Boys 14.1,26.0,2.0,2
B14ROCVC1GE__B14SPTMC2GE,B14ROCVC1GE,Rockland VBC 14 1,B14SPTMC2GE,Sportime 14 2,B14,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,816,B14SPTMC2GE,Sportime 14 2,-16.0,-1.0,1
B14ROCVC1GE__B14SPTMC3GE,B14ROCVC1GE,Rockland VBC 14 1,B14SPTMC3GE,Sportime 14 3,B14,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,822,B14ROCVC1GE,Rockland VBC 14 1,7.0,2.0,1
B14RRJVB1NE__B14SJJVB2NE,B14RRJVB1NE,Boston United Boys 14-1,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,13,B14RRJVB1NE,Boston United Boys 14-1,17.0,1.0,1
B14RRJVB1NE__B14SJJVB2NE,B14RRJVB1NE,Boston United Boys 14-1,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,10,B14RRJVB1NE,Boston United Boys 14-1,29.0,2.0,2
B14RRJVB1NE__B14SJJVB2NE,B14RRJVB1NE,Boston United Boys 14-1,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,149,B14RRJVB1NE,Boston United Boys 14-1,25.0,1.0,3
B14RRJVB1NE__B14TACCU1GE,B14RRJVB1NE,Boston United Boys 14-1,B14TACCU1GE,Accuracy 14 Champ,B14,2025-11-22,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,5,B14TACCU1GE,Accuracy 14 Champ,-20.0,-2.0,1
B14RRJVB1NE__B14TACCU1GE,B14RRJVB1NE,Boston United Boys 14-1,B14TACCU1GE,Accuracy 14 Champ,B14,2025-11-23,25AAUSeasonOpener,25AAUSeasonOpener-results-for-GEVA-1767074706771.xlsx,110,B14TACCU1GE,Accuracy 14 Champ,-23.0,-2.0,2
B14RRJVB2NE__B14SAVBC1XL,B14RRJVB2NE,Boston United Boys 13 Select 1,B14SAVBC1XL,Sporting Albany Boys 14u,B14,2026-01-31,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,19,B14SAVBC1XL,Sporting Albany Boys 14u,-21.0,-2.0,1
B14RRJVB2NE__B14SAVBC1XL,B14RRJVB2NE,Boston United Boys 13 Select 1,B14SAVBC1XL,Sporting Albany Boys 14u,B14,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,8,B14SAVBC1XL,Sporting Albany Boys 14u,-38.0,-2.0,2
B14RRJVB2NE__B14SJJVB2NE,B14RRJVB2NE,Boston United Boys 13 Select 1,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,17,B14RRJVB2NE,Boston United Boys 13 Select 1,10.0,1.0,1
B14SAVBC1XL__B14SJJVB1NE,B14SAVBC1XL,Sporting Albany Boys 14u,B14SJJVB1NE,SMASH Boys 14-1,B14,2025-12-20,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,8,B14SJJVB1NE,SMASH Boys 14-1,-22.0,-2.0,1
B14SAVBC1XL__B14SJJVB1NE,B14SAVBC1XL,Sporting Albany Boys 14u,B14SJJVB1NE,SMASH Boys 14-1,B14,2025-12-21,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,70,B14SJJVB1NE,SMASH Boys 14-1,-23.0,-2.0,2
B14SAVBC1XL__B14SJJVB1NE,B14SAVBC1XL,Sporting Albany Boys 14u,B14SJJVB1NE,SMASH Boys 14-1,B14,2026-02-01,AAUGrandPrixOne2026,GrandPrix1_Boys - Sheet1.csv,25,B14SJJVB1NE,SMASH Boys 14-1,-11.0,-2.0,3
B14SAVBC1XL__B14SJJVB2NE,B14SAVBC1XL,Sporting Albany Boys 14u,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,2025-12-20,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,1,B14SAVBC1XL,Sporting Albany Boys 14u,23.0,2.0,1
B14SJJVB1NE__B14SJJVB2NE,B14SJJVB1NE,SMASH Boys 14-1,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,2025-12-20,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,6,B14SJJVB1NE,SMASH Boys 14-1,24.0,2.0,1
B14SJJVB1NE__B14SJJVB2NE,B14SJJVB1NE,SMASH Boys 14-1,B14SJJVB2NE,SMASH Boys 14's Thunder,B14,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,146,B14SJJVB1NE,SMASH Boys 14-1,28.0,2.0,2
B14SPTMC2GE__B14TACCU1GE,B14SPTMC2GE,Sportime 14 2,B14TACCU1GE,Accuracy 14 Champ,B14,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,821,B14TACCU1GE,Accuracy 14 Champ,-24.0,-2.0,1
B14SPTMC3GE__B14TACCU1GE,B14SPTMC3GE,Sportime 14 3,B14TACCU1GE,Accuracy 14 Champ,B14,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,87,B14TACCU1GE,Accuracy 14 Champ,-27.0,-2.0,1
B15ALLIN1FL__B15CAPIT1XL,B15ALLIN1FL,AVA 15 Boys,B15CAPIT1XL,CSVC 15 PANTHERS,B15,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,929,B15ALLIN1FL,AVA 15 Boys,9.0,2.0,1
B15ALLIN1FL__B15CORE11GE,B15ALLIN1FL,AVA 15 Boys,B15CORE11GE,CORE Boys 15 Platinum,B15,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1556,B15CORE11GE,CORE Boys 15 Platinum,-9.0,-2.0,1
B15ALLIN1FL__B15DIGSV1GE,B15ALLIN1FL,AVA 15 Boys,B15DIGSV1GE,Digs Boys 15 Red,B15,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,924,B15ALLIN1FL,AVA 15 Boys,32.0,2.0,1
B15ALLIN1FL__B15LIFRY1GE,B15ALLIN1FL,AVA 15 Boys,B15LIFRY1GE,LI Fury 15 1,B15,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,205,B15LIFRY1GE,LI Fury 15 1,-4.0,-1.0,1
B15ALLIN1FL__B15NYCVA1GE,B15ALLIN1FL,AVA 15 Boys,B15NYCVA1GE,NYC VBA 15 Nomad,B15,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,194,B15NYCVA1GE,NYC VBA 15 Nomad,-19.0,-2.0,1
B15ALLIN1FL__B15SPTMC3GE,B15ALLIN1FL,AVA 15 Boys,B15SPTMC3GE,Sportime 15 3,B15,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1552,B15ALLIN1FL,AVA 15 Boys,8.0,2.0,1
B15ALLIN1FL__B15SPTMC4GE,B15ALLIN1FL,AVA 15 Boys,B15SPTMC4GE,Sportime 15 4,B15,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,210,B15ALLIN1FL,AVA 15 Boys,7.0,1.0,1
B15ALLIN1FL__B15SPTMC4GE,B15ALLIN1FL,AVA 15 Boys,B15SPTMC4GE,Sportime 15 4,B15,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,935,B15ALLIN1FL,AVA 15 Boys,50.0,2.0,2
B15CAPIT1XL__B15CORE11GE,B15CAPIT1XL,CSVC 15 PANTHERS,B15CORE11GE,CORE Boys 15 Platinum,B15,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,208,B15CORE11GE,CORE Boys 15 Platinum,-14.0,-2.0,1
B15CAPIT1XL__B15DIGSV1GE,B15CAPIT1XL,CSVC 15 PANTHERS,B15DIGSV1GE,Digs Boys 15 Red,B15,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,918,B15CAPIT1XL,CSVC 15 PANTHERS,4.0,2.0,1
B15CAPIT1XL__B15LCVBC1GE,B15CAPIT1XL,CSVC 15 PANTHERS,B15LCVBC1GE,Legacy Boys 15 Premier,B15,2026-02-06,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,213,B15LCVBC1GE,Legacy Boys 15 Premier,-7.0,-2.0,1
B15CAPIT1XL__B15LEGIO1XL,B15CAPIT1XL,CSVC 15 PANTHERS,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,2025-12-20,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,12,B15CAPIT1XL,CSVC 15 PANTHERS,8.0,2.0,1
B15CAPIT1XL__B15LEGIO1XL,B15CAPIT1XL,CSVC 15 PANTHERS,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,2025-12-21,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,76,B15CAPIT1XL,CSVC 15 PANTHERS,9.0,2.0,2
B15CAPIT1XL__B15LEGIO1XL,B15CAPIT1XL,CSVC 15 PANTHERS,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,2026-01-18,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,97,B15LEGIO1XL,TeamLVC Boys 15 Black,-11.0,-1.0,3
B15CAPIT1XL__B15LEGIO1XL,B15CAPIT1XL,CSVC 15 PANTHERS,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,2026-01-19,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,175,B15LEGIO1XL,TeamLVC Boys 15 Black,-4.0,-1.0,4
B15CAPIT1XL__B15LEGIO1XL,B15CAPIT1XL,CSVC 15 PANTHERS,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,25,B15LEGIO1XL,TeamLVC Boys 15 Black,-18.0,-2.0,5
B15CAPIT1XL__B15MCJVB1NE,B15CAPIT1XL,CSVC 15 PANTHERS,B15MCJVB1NE,Mill City 15's,B15,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,17,B15MCJVB1NE,Mill City 15's,-12.0,-2.0,1
B15CAPIT1XL__B15RRJVB2NE,B15CAPIT1XL,CSVC 15 PANTHERS,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,2026-01-18,26NEAAUMLK,26NEAAUMLK-results-for-GEVA-1769543142162.xlsx,107,B15CAPIT1XL,CSVC 15 PANTHERS,10.0,1.0,1
B15CAPIT1XL__B15SAVBC1XL,B15CAPIT1XL,CSVC 15 PANTHERS,B15SAVBC1XL,Sporting Albany Boys 15u,B15,2025-12-20,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,18,B15SAVBC1XL,Sporting Albany Boys 15u,-16.0,-2.0,1
B15CAPIT1XL__B15SJJVB1NE,B15CAPIT1XL,CSVC 15 PANTHERS,B15SJJVB1NE,SMASH Boys 15-1,B15,2025-12-21,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,73,B15SJJVB1NE,SMASH Boys 15-1,-24.0,-2.0,1
B15CAPIT1XL__B15SJJVB2NE,B15CAPIT1XL,CSVC 15 PANTHERS,B15SJJVB2NE,SMASH Boys 15 Lightning,B15,2025-12-20,AAUUpstateCup2026,AAUUpstateCup2026-results-for-GEVA-1767074717914.xlsx,19,B15SJJVB2NE,SMASH Boys 15 Lightning,-16.0,-2.0,1
B15CAPIT1XL__B15SJVBC1NE,B15CAPIT1XL,CSVC 15 PANTHERS,B15SJVBC1NE,South County Juniors Boys 15 1,B15,2026-03-14,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,30,B15CAPIT1XL,CSVC 15 PANTHERS,13.0,2.0,1
B15CAPIT1XL__B15SJVBC1NE,B15CAPIT1XL,CSVC 15 PANTHERS,B15SJVBC1NE,South County Juniors Boys 15 1,B15,2026-03-15,AAUBoysReg2026,AAUBoysReg2026-results-for-GEVA-1773668748490.xlsx,161,B15CAPIT1XL,CSVC 15 PANTHERS,30.0,2.0,2
B15CAPIT1XL__B15SPTMC3GE,B15CAPIT1XL,CSVC 15 PANTHERS,B15SPTMC3GE,Sportime 15 3,B15,2026-02-07,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,933,B15SPTMC3GE,Sportime 15 3,-2.0,-1.0,1
B15CAPIT1XL__B15SPTMC4GE,B15CAPIT1XL,CSVC 15 PANTHERS,B15SPTMC4GE,Sportime 15 4,B15,2026-02-08,New York City Open,New-York-City-Open-results-for-GEVA-1770824911008.xlsx,1551,B15SPTMC4GE,Sportime 15 4,-1.0,-1.0,1
