team_code,team_name,club,age,team_rank,matches_played,first_match_date,last_match_date,early_win_rate,late_win_rate,delta_win_rate,early_point_margin,late_point_margin,delta_point_margin,early_set_margin,late_set_margin,delta_set_margin,early_expected_win_rate,late_expected_win_rate,delta_expected_win_rate,early_performance_above_expected,late_performance_above_expected,delta_performance_above_expected,early_close_match_win_rate,late_close_match_win_rate,delta_close_match_win_rate,is_reliable_sample
B18ROYAL1NO,Infinity Royals 18N,ROYAL,18,1,8,2026-02-06,2026-02-08,0.6,0.4,-0.19999999999999996,9.6,4.4,-5.199999999999999,0.8,0.2,-0.6000000000000001,0.6135774944036407,0.5750464655471468,-0.038531028856493954,-0.013577494403640667,-0.1750464655471468,-0.16146897114350614,0.3333333333333333,0.3333333333333333,0.0,True
B16MVPVA2NE,MVP BOS 16 Blue,MVPVA,16,2,17,2025-11-22,2026-02-08,0.2,0.0,-0.2,-3.6,-13.0,-9.4,-0.8,-1.8,-1.0,0.33998564870264725,0.3021244533572551,-0.03786119534539217,-0.13998564870264726,-0.3021244533572551,-0.1621388046546078,,,,True
B18RAPTO1GE,NYC Raptors 18 Black,RAPTO,18,1,7,2026-02-06,2026-02-08,0.4,0.2,-0.2,-1.2,-7.4,-6.2,-0.2,-1.0,-0.8,0.44796271497242335,0.41558037400701836,-0.03238234096540499,-0.047962714972423416,-0.21558037400701835,-0.16761765903459494,0.6666666666666666,0.5,-0.16666666666666663,True
B17MMVBC1NE,Mayhem 17 1,MMVBC,17,1,10,2025-11-22,2026-02-01,0.8,0.6,-0.20000000000000007,6.6,4.0,-2.5999999999999996,1.0,0.6,-0.4,0.5884308812775586,0.5745789719716317,-0.013851909305926946,0.2115691187224414,0.025421028028368254,-0.18614809069407315,,0.3333333333333333,,True
B14SPTMC2GE,Sportime 14 2,SPTMC,14,2,7,2026-02-06,2026-02-08,0.6,0.4,-0.19999999999999996,-5.2,-6.6,-1.3999999999999995,0.0,-0.6,-0.6,0.43804103654810317,0.42458720525560256,-0.013453831292500606,0.16195896345189686,-0.024587205255602484,-0.18654616870749935,1.0,0.5,-0.5,True
B16MVNER1NE,Meraki VB 16 1,MVNER,16,1,7,2026-01-17,2026-01-19,0.4,0.2,-0.2,-9.4,-13.0,-3.5999999999999996,-0.4,-1.2,-0.7999999999999999,0.3551239981619036,0.3417126660124751,-0.013411332149428523,0.04487600183809641,-0.14171266601247515,-0.18658866785057154,1.0,0.5,-0.5,True
B15LCVBC1GE,Legacy Boys 15 Premier,LCVBC,15,1,8,2026-02-06,2026-02-08,0.4,0.2,-0.2,-5.8,-8.0,-2.2,-0.2,-1.2,-1.0,0.403421627224407,0.3903514020997753,-0.013070225124631685,-0.0034216272244069314,-0.1903514020997753,-0.18692977487536838,1.0,,,True
B16NESVC2NE,NE Storm 16 Monsoon,NESVC,16,2,18,2025-11-22,2026-03-15,0.6,0.4,-0.19999999999999996,5.0,-2.0,-7.0,0.4,-0.4,-0.8,0.6034796261306177,0.593569360242122,-0.00991026588849564,-0.003479626130617719,-0.19356936024212207,-0.19008973411150434,0.5,0.0,-0.5,True
B18PVJVB1NE,PV Boys 18 1,PVJVB,18,1,10,2025-12-20,2026-02-01,0.6,0.4,-0.19999999999999996,6.2,-1.2,-7.4,0.4,-0.2,-0.6000000000000001,0.6401297226288556,0.6366745174950026,-0.003455205133853001,-0.04012972262885559,-0.2366745174950026,-0.196544794866147,0.0,0.5,0.5,True
B17SPTMC5GE,Sportime 17 Lynbrook,SPTMC,17,5,7,2026-02-06,2026-02-08,0.4,0.2,-0.2,-5.2,-7.6,-2.3999999999999995,-0.6,-1.2,-0.6,0.4148583808996193,0.4148583808996193,0.0,-0.014858380899619317,-0.2148583808996193,-0.19999999999999998,1.0,0.0,-1.0,True
B18DSTJN1GE,Downstate (N-B) 18 Cobras,DSTJN,18,1,7,2026-02-06,2026-02-08,0.6,0.4,-0.19999999999999996,-0.8,-3.4,-2.5999999999999996,0.2,-0.4,-0.6000000000000001,0.4455413855150339,0.44782872209245095,0.0022873365774170318,0.15445861448496606,-0.047828722092450926,-0.202287336577417,0.6666666666666666,0.6666666666666666,0.0,True
B17XTREM1GE,Xtreme 17 National Braulio,XTREM,17,1,8,2026-02-06,2026-02-08,0.4,0.2,-0.2,0.2,-3.4,-3.6,-0.6,-0.8,-0.20000000000000007,0.472948638491583,0.477194022517233,0.004245384025650001,-0.0729486384915829,-0.2771940225172329,-0.20424538402565,0.5,0.25,-0.25,True
B18NESVC3NE,NE Storm 18 Tornado,NESVC,18,3,18,2025-11-22,2026-03-15,0.6,0.4,-0.19999999999999996,-6.4,0.6,7.0,0.2,-0.2,-0.4,0.43711595412515847,0.4433338734162767,0.006217919291118257,0.16288404587484148,-0.04333387341627677,-0.20621791929111827,0.75,0.5,-0.25,True
B15NEVBC3NE,NEVBC Boys 15 Blue,NEVBC,15,3,10,2025-11-22,2026-03-15,0.2,0.0,-0.2,-11.6,-18.4,-6.799999999999999,-1.2,-1.6,-0.40000000000000013,0.27562845425732874,0.2836706862843269,0.008042232026998164,-0.07562845425732878,-0.2836706862843269,-0.20804223202699812,1.0,0.0,-1.0,True
B18CORE11GE,CORE Boys 18 Platinum,CORE1,18,1,7,2026-02-06,2026-02-08,0.6,0.4,-0.19999999999999996,7.0,4.0,-3.0,0.8,0.2,-0.6000000000000001,0.5721041169892948,0.5806444294194817,0.008540312430186936,0.02789588301070527,-0.18064442941948172,-0.208540312430187,0.3333333333333333,0.3333333333333333,0.0,True
B14CAPIT2XL,CSVC 14 SAWTEETH,CAPIT,14,2,19,2025-12-20,2026-03-15,0.2,0.0,-0.2,-15.8,-9.6,6.200000000000001,-1.2,-1.4,-0.19999999999999996,0.28436096679937284,0.2930144170675429,0.008653450268170049,-0.08436096679937286,-0.2930144170675429,-0.20865345026817003,,,,True
B16HKJVB1NE,Husky 16.1,HKJVB,16,1,12,2026-01-31,2026-03-15,0.8,0.6,-0.20000000000000007,3.6,1.2,-2.4000000000000004,0.8,0.0,-0.8,0.5257968190689215,0.5594503548283035,0.033653535759382014,0.2742031809310784,0.04054964517169648,-0.23365353575938194,0.8,0.3333333333333333,-0.46666666666666673,True
B18SJVBC2NE,South County Juniors Boys 18's Gold,SJVBC,18,2,18,2025-11-22,2026-03-15,1.0,0.6,-0.4,13.2,1.2,-12.0,1.6,0.2,-1.4000000000000001,0.6476981935902685,0.48457479248441554,-0.16312340110585294,0.3523018064097315,0.11542520751558447,-0.23687659889414706,,0.75,,True
B16LHVBC1NE,LHV Boys 16-1 Valiants,LHVBC,16,1,19,2025-11-22,2026-02-08,1.0,0.6,-0.4,16.2,0.0,-16.2,2.0,0.4,-1.6,0.6760811605166875,0.5165020138070843,-0.15957914670960327,0.32391883948331246,0.08349798619291574,-0.24042085329039672,1.0,0.5,-0.5,True
B17HKJVB4NE,Husky 17.4,HKJVB,17,4,10,2026-01-31,2026-03-15,0.6,0.4,-0.19999999999999996,0.2,-2.6,-2.8000000000000003,0.0,-0.4,-0.4,0.45743551948097877,0.5051451017327504,0.04770958225177163,0.14256448051902115,-0.10514510173275038,-0.24770958225177153,0.6666666666666666,0.3333333333333333,-0.3333333333333333,True
B17RRJVB3NE,Boston United Boys 17 Select 1,RRJVB,17,3,23,2025-11-22,2026-03-15,0.4,0.2,-0.2,-4.2,-8.6,-4.3999999999999995,-0.6,-1.0,-0.4,0.4191944354206889,0.4746331900471571,0.05543875462646819,-0.019194435420688945,-0.2746331900471571,-0.25543875462646815,0.0,0.0,0.0,True
B17CAPIT1XL,CSVC 17 BIG SLIDE,CAPIT,17,1,29,2025-12-20,2026-03-15,1.0,0.8,-0.19999999999999996,8.4,7.2,-1.2000000000000002,1.4,1.4,0.0,0.5741666523353439,0.6358250884730418,0.061658436137697836,0.4258333476646561,0.16417491152695823,-0.26165843613769785,1.0,0.0,-1.0,True
B16SJJVB2NE,SMASH Boys 16's Fire,SJJVB,16,2,16,2025-12-20,2026-03-15,0.8,0.6,-0.20000000000000007,8.2,8.0,-0.1999999999999993,1.0,0.6,-0.4,0.5293303882071269,0.5931643284531445,0.06383394024601763,0.2706696117928732,0.006835671546855581,-0.2638339402460176,0.75,0.0,-0.75,True
B16HKJVB2NE,Husky 16.2,HKJVB,16,2,10,2026-01-31,2026-03-15,0.6,0.4,-0.19999999999999996,0.6,0.6,0.0,0.2,0.0,-0.2,0.4282879202964347,0.49225417963385854,0.06396625933742384,0.17171207970356533,-0.09225417963385851,-0.26396625933742385,1.0,1.0,0.0,True
B17SPTMC4GE,Sportime 17 4,SPTMC,17,4,7,2026-02-06,2026-02-08,0.2,0.0,-0.2,-11.6,-14.0,-2.4000000000000004,-1.2,-1.6,-0.40000000000000013,0.27977009288292526,0.35089497923260576,0.0711248863496805,-0.0797700928829252,-0.35089497923260576,-0.27112488634968057,,0.0,,True
B16CORE12GE,CORE Boys 16 Titanium,CORE1,16,2,7,2026-02-06,2026-02-08,0.8,0.4,-0.4,15.2,2.4,-12.799999999999999,1.2,-0.4,-1.6,0.6464738007514167,0.5192108538724522,-0.12726294687896444,0.1535261992485833,-0.11921085387245231,-0.2727370531210356,1.0,0.6666666666666666,-0.33333333333333337,True
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,1,18,2025-12-20,2026-03-15,1.0,0.8,-0.19999999999999996,9.6,13.2,3.5999999999999996,1.6,1.2,-0.40000000000000013,0.5977445912090472,0.7067724535526133,0.1090278623435661,0.4022554087909528,0.09322754644738669,-0.3090278623435661,1.0,0.5,-0.5,True
B18PINVA1GE,PVA Boys 18 National,PINVA,18,1,7,2026-02-06,2026-02-08,0.8,0.4,-0.4,6.0,-1.4,-7.4,1.0,-0.6,-1.6,0.583920316155649,0.500514022206338,-0.08340629394931098,0.216079683844351,-0.10051402220633802,-0.31659370605068904,0.5,0.0,-0.5,True
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,15,2025-11-22,2026-03-15,0.6,0.2,-0.39999999999999997,1.0,-11.8,-12.8,0.4,-1.4,-1.7999999999999998,0.4466451980292816,0.3687104884015939,-0.07793470962768767,0.15335480197071844,-0.16871048840159394,-0.32206529037231235,0.5,,,True
B16NESVC1NE,NE Storm 16 Lightning,NESVC,16,1,22,2025-11-22,2026-03-15,0.6,0.2,-0.39999999999999997,0.6,-4.2,-4.8,0.4,-1.0,-1.4,0.5036841390496937,0.4413067916808523,-0.062377347368841374,0.09631586095030634,-0.2413067916808523,-0.33762265263115865,0.6666666666666666,0.5,-0.16666666666666663,True
B13SJJVB1NE,SMASH Boys 13-1,SJJVB,13,1,16,2025-12-20,2026-03-15,0.8,0.4,-0.4,9.8,-3.2,-13.0,1.2,-0.4,-1.6,0.5609200179773985,0.5055315280875823,-0.05538848988981626,0.23907998202260144,-0.10553152808758223,-0.34461151011018365,1.0,0.0,-1.0,True
B18NYCIV2GE,NYC Impact 18 Travel,NYCIV,18,2,7,2026-02-06,2026-02-08,0.8,0.4,-0.4,6.4,-2.8,-9.2,0.8,-0.2,-1.0,0.5415535120853605,0.5296088119103788,-0.011944700174981726,0.25844648791463953,-0.1296088119103787,-0.38805529982501824,0.75,0.25,-0.5,True
B17LHVBC2NE,LHV Boys 17-2 Boom,LHVBC,17,2,17,2025-11-22,2026-02-01,0.4,0.0,-0.4,-4.2,-15.6,-11.399999999999999,-0.6,-1.6,-1.0,0.3713169376021873,0.3734419575066942,0.002125019904506864,0.028683062397812743,-0.3734419575066942,-0.40212501990450694,1.0,0.0,-1.0,True
B17MVNER1NE,Meraki VB 17 1,MVNER,17,1,17,2025-11-22,2026-03-15,0.6,0.2,-0.39999999999999997,-2.2,-7.4,-5.2,0.0,-1.0,-1.0,0.44862625137766693,0.45795405315877663,0.009327801781109701,0.15137374862233308,-0.2579540531587766,-0.4093278017811097,0.75,0.3333333333333333,-0.4166666666666667,True
B14TACCU1GE,Accuracy 14 Champ,TACCU,14,1,13,2025-11-22,2026-02-08,1.0,0.6,-0.4,21.0,6.6,-14.4,2.0,0.4,-1.6,0.5869040709820577,0.6258035563535382,0.03889948537148058,0.41309592901794245,-0.025803556353538214,-0.43889948537148066,1.0,0.0,-1.0,True
B17LHVBC1NE,LHV Boys 17-1 Ubuntu,LHVBC,17,1,11,2025-11-22,2026-02-01,1.0,0.2,-0.8,18.6,-12.2,-30.8,1.8,-1.0,-2.8,0.72032692731709,0.3687940665378786,-0.3515328607792114,0.27967307268291003,-0.16879406653787865,-0.4484671392207887,,0.5,,True
B17CAMYV1NE,CYVB 17 1,CAMYV,17,1,13,2025-11-22,2026-01-19,0.8,0.2,-0.6000000000000001,5.6,-10.0,-15.6,1.4,-1.4,-2.8,0.5545506636502392,0.4043360147020126,-0.15021464894822661,0.2454493363497608,-0.20433601470201257,-0.44978535105177336,1.0,0.0,-1.0,True
B18MCJVB1NE,Mill City 18's,MCJVB,18,1,20,2025-11-22,2026-03-15,0.4,0.0,-0.4,-1.4,-8.0,-6.6,-0.2,-1.8,-1.6,0.5255109772735256,0.5846977204275141,0.05918674315398853,-0.1255109772735256,-0.5846977204275141,-0.45918674315398855,0.3333333333333333,0.0,-0.3333333333333333,True
B16NEVBC2NE,NEVBC Boys 16.2,NEVBC,16,2,11,2026-01-31,2026-03-15,1.0,0.4,-0.6,18.6,-6.2,-24.8,1.8,-0.6,-2.4,0.6264149249640403,0.49445397485639464,-0.13196095010764564,0.3735850750359598,-0.09445397485639465,-0.46803904989235445,1.0,0.5,-0.5,True
B18VTVBC1NE,VTV 18 1,VTVBC,18,1,13,2026-01-17,2026-03-15,1.0,0.4,-0.6,12.2,-0.6,-12.799999999999999,1.6,-0.2,-1.8,0.5665845336157549,0.4454039046723005,-0.12118062894345438,0.4334154663842451,-0.04540390467230049,-0.4788193710565456,1.0,0.0,-1.0,True
B17NYCVA1GE,NYC VBA 17 Downtown,NYCVA,17,1,14,2026-01-31,2026-02-08,0.8,0.0,-0.8,10.8,-13.4,-24.200000000000003,1.2,-1.8,-3.0,0.6031293689089278,0.3684302056069312,-0.23469916330199658,0.19687063109107222,-0.3684302056069312,-0.5653008366980035,0.0,0.0,0.0,True
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,1,26,2025-11-22,2026-03-15,1.0,0.4,-0.6,5.0,-1.4,-6.4,1.4,0.0,-1.4,0.5238988701502425,0.49366935600523726,-0.030229514145005243,0.4761011298497575,-0.09366935600523721,-0.5697704858549947,1.0,0.5,-0.5,True
B16NEVBC4NE,NEVBC Boys 16 Orange,NEVBC,16,4,10,2025-11-22,2026-03-15,0.6,0.0,-0.6,0.6,-13.8,-14.4,0.4,-2.0,-2.4,0.34883840617319395,0.33889508672691804,-0.009943319446275911,0.25116159382680603,-0.33889508672691804,-0.5900566805537241,1.0,0.0,-1.0,True
