pool_key,team_code,team_name,local_rank,local_rating,wins,losses,matches_played,local_accuracy_pct,usav_national_accuracy_pct,usav_regional_accuracy_pct,local_picks_made,usav_national_picks_made,usav_regional_picks_made,event_name,model,local_edge_vs_usav_national_pp,local_edge_vs_usav_regional_pp,recommended_seed_source
G17,G17LFJVB3NE,603 United 17 Seacoast Blue,39,9.334355919606924,10,0,10,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17OCEAN1GE,Ocean Volleyball 17 National Jose,40,9.113379137410424,2,5,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17HKJVB3NE,Husky 17 Northeast Black,41,8.668361264059607,7,1,8,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17LFJVB2NE,603 United 17 Seacoast White,42,8.66440114398549,13,3,16,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17WAREN2GE,Warren Sixpack 17 black,43,8.439933627431454,3,2,5,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17SJJVB3NE,SMASH 17's Focus,44,8.183068724824318,8,7,15,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17SHVBC1NE,NE Shock 17 1,45,7.9237800749218295,3,1,4,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17WHIRL1XL,Whirlwind VBC 17 1,46,7.516043758763697,2,5,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17MCJVB2NE,Mill City 17 Orange,47,7.433917011284976,12,8,20,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17DIGSV2GE,Digs 17 WHITE,48,7.336830665243929,5,3,8,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17CEDGE1WE,CEVC 17 1,49,7.2201449929861665,5,2,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17PINVA2GE,PVA 17 National Peak,50,6.879380920861648,6,2,8,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17118021XX,NYCLBVC 17U BLUE ELITE,51,6.74303128121022,4,3,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17LHVBC1NE,LHV Girls 17-1 Ignite,52,6.556318397810578,3,7,10,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17SJVBC1NE,South County 17-National,53,6.413682817579507,13,5,18,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17HRJVB1NE,HardRock 17,54,6.021020293076006,15,3,18,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17CMJVB3NE,CMASS EDGE 17 White,55,5.680494093591154,5,1,6,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17NYCJR2GE,NYC Juniors 17 Travel,56,5.405472550950867,3,4,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17EYNER1NE,ENVY 17 NATIONAL,57,5.356806866483268,8,9,17,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17TTVBC1NE,SLAM 17P Black,58,4.99249265506154,14,9,23,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17SSVBC1NE,SSVBC 17 1,59,4.843903689692372,4,2,6,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17LHVBA1GE,LHVA 17 Purple National,60,4.156955396194341,5,2,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17NYCJR3GE,NYC Juniors 17 SI,61,3.8467551938883426,6,2,8,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17CAPVC1GE,Capitals 17 National,62,3.590583615389897,5,4,9,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17RENAS1KE,Renaissance 17 Black,63,3.5346237728989287,4,4,8,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17SJVBC2NE,South County 17-Blue,64,3.486079863631103,11,5,16,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17CACLI1GE,CALI 17 Black,65,3.406719803792498,0,5,5,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17HHVBC7NE,Hawks 17 Aviles,66,2.8579179506988925,6,4,10,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17GAJVB1NE,Gators 17 Black,67,2.3782121717665117,1,4,5,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17CACLI3GE,CALI 17 Red,68,2.257875316326066,8,5,13,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17MNJVB2NE,Maine Jrs 17 Gold,69,2.222748886752777,14,3,17,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17RRJVB2NE,Boston United 17 National - Dimitri,70,1.9932618344363107,11,13,24,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17MOMET2FL,Momentum 17 Neon,71,1.9402501352226453,3,5,8,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17AVVBC1NE,Avidity 17 Diamond,72,1.4469116667957884,7,8,15,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17HHVBC2NE,Hawks 17 Catalino,73,1.3760278851726842,4,1,5,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17NESVC2NE,NE Storm 17 Blizzard,74,1.317554578806842,17,6,23,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17CSJVB1NE,CT STARS 17s Rony,75,0.7753920681810438,5,2,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17MGJVB4NE,MGA 17's Stars,76,0.5822002367943968,5,4,9,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17FGSVA1FL,Gulfside 17U Select,77,0.38996100952631574,2,4,6,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17ATLAN2GE,AVA 17 Premier 1,78,0.35433459992701843,6,3,9,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17SJVBC3NE,South County 17-Gold,79,0.14279468114503757,12,4,16,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17RRJVB3NE,Boston United 17 Northeast,80,0.034015594199107824,18,11,29,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17OCEAN2GE,Ocean Volleyball 17 National Mike,81,-0.0088505343164198,2,5,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17MIVBC1NE,Mass Impact 17 Connor,82,-0.4017071267912442,3,6,9,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17NYCIV1GE,NYC Impact 17U Black,83,-0.6138693396964539,2,4,6,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17WHIRL2XL,Whirlwind VBC 17 2,84,-0.863374466251948,3,4,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17LHVBC2NE,LHV Girls 17-2 Origin,85,-1.1558218130215296,7,4,11,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17NEVBC4NE,Northeast 17 Orange,86,-1.6622938234893425,7,4,11,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17NYCLI1GE,NYCLI 17 Elite,87,-1.7087479640480057,3,4,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17MAJVB1NE,Mass Premier 17 1,88,-2.6600096797331085,9,7,16,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17SPAVB3XL,Spa City 17 Coral,89,-2.882629136550186,5,4,9,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17118022XX,NYCLBVC 17U WHITE,90,-3.1970332183999046,2,4,6,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17EYNER2NE,ENVY 17 TSUNAMI,91,-3.3738371686517024,8,9,17,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17NESVC1NE,NE Storm 17 Hurricane,92,-3.4454952266283616,12,9,21,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17FCVBC1NE,FCA Volleyball 17 1,93,-3.552126185411426,2,4,6,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17TUSVA1GE,Train Up VB 17 1,94,-3.5896366611171437,4,3,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17GRVBC2NE,GVC 17-2,95,-3.8426173600829197,4,7,11,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17PVJVB1NE,PV 17 National,96,-4.431587964658629,7,14,21,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17SAJVB2NE,SA Elite 17 American,97,-4.767023030080818,6,5,11,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17WAREN3GE,Warren Sixpack 17 white,98,-4.792148267747177,4,1,5,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17SRVBC1NE,SURGE 17 ORANGE,99,-5.414191143557481,9,14,23,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17AAVBC1NE,AVA 17 Elites,100,-5.494914612144599,6,5,11,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17NETHG1XL,NET 17 Force,101,-5.519893607165467,2,3,5,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17HKJVB4NE,Husky 17 New England,102,-5.7290391456728695,4,3,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17CSJVB2NE,CT STARS 17s Abbi,103,-5.946872588271473,7,6,13,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17NETHG2XL,NET 17 Lightning,104,-6.005983501548341,4,3,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17LCVBC1GE,Legacy 17 National,105,-6.520638935625426,1,7,8,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17VVVBC2NE,Vibe 17u Silver,106,-6.698804012952529,6,4,10,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17DDVBC1NE,Dig Deep 17 Ginger,107,-6.702923701362341,9,17,26,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G171191980XX,COL. SANTANDER,108,-6.993866331993349,0,7,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17LEGRO2GE,Allegro 17 Scarlet,109,-7.069656290286121,4,2,6,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17ATACK1GE,Attack 17 1,110,-7.314335542630953,2,6,8,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17LEGIO2XL,TeamLVC 17 Pink,111,-7.597115483017781,4,5,9,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17NEVBC5NE,Northeast 17 Black,112,-9.10299419803172,3,8,11,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17EYNER3NE,ENVY 17 LIGHTNING,113,-9.140866553401594,8,11,19,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17LEGRO4GE,Allegro 17 Ruby,114,-9.168417037498525,2,3,5,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17TCJVB1NE,Nova 17 Premier Cam,115,-9.494575803435978,1,4,5,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17VVVBC1NE,Vibe 17u Gold,116,-9.714336231738013,3,7,10,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17LDNER3NE,Lockdown VBC 17 Raptors,117,-10.091449718949619,3,7,10,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17TTVBC3NE,SLAM 17P White,118,-10.178318412670734,12,9,21,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17RENAS2KE,Renaissance 17 Red,119,-10.514310873042263,2,6,8,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17TTVBC2NE,SLAM 17P Red,120,-11.098836077591736,9,10,19,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17CAPVC3GE,Capitals 17 Liberty,121,-11.282783702169105,1,4,5,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17PROVA3GE,Prodigy 17.3 Elite,122,-11.903450027990973,1,8,9,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17SRVBC2NE,SURGE 17 TEAL,123,-12.567827763003423,8,7,15,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17SIVBC1NE,SISU VB 17 1,124,-12.8782088639378,8,21,29,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17MXVBC1NE,Max Performance 17 Kayla,125,-13.419331094474106,7,13,20,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17CAMYV1NE,CYVB 17 1,126,-13.469383541179624,8,9,17,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17BEVNY2GE,BEV 17 Elite,127,-13.727377030996205,1,5,6,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17113231XX,EliteZ 17 GIRLS HP BLACK,128,-13.781500585687237,7,20,27,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17CACLI4GE,CALI 17 Gold North,129,-14.330222775208465,2,3,5,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17GSVBC1NE,GSVC 17 Navy,130,-14.347000156522434,3,3,6,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17LCVBC2GE,Legacy 17 Premier,131,-14.616248875598277,1,6,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17CAPVC2GE,Capitals 17 United,132,-14.801887120022691,3,2,5,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17GEVBC1NE,Generations vbc 17 1,133,-15.12678526464557,7,7,14,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17LHVBC3NE,LHV Girls 17-3 Apex,134,-15.466537137917106,7,8,15,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17IGVBC1NE,Ignite 17 Black,135,-16.342797500735774,8,14,22,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17BVJVB1NE,Blast 17U Cobras,136,-16.34384835279598,2,8,10,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17RRJVB4NE,Boston United 17 Select 1,137,-16.944082273833665,8,9,17,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17MCJVB3NE,Mill City 17 Blue,138,-17.1541832533322,7,9,16,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17KNGHT1GE,LIKVBC 17,139,-18.030338940806434,0,2,2,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17CSJVB3NE,CT STARS 17s Delia,140,-19.28563968588699,4,9,13,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17TTVBC4NE,SLAM 17R Silver,141,-19.481175744753223,10,7,17,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17VERSE1GE,NYC Volley Verse 17 1,142,-20.04385805510922,3,4,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17MGJVB3NE,MGA 17's White,143,-21.404964627867397,2,8,10,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17SJVBC4NE,South County 17-White,144,-21.510789888181023,9,7,16,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17PVJVB2NE,PV 17 Elite,145,-23.23339593827835,3,18,21,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17BVJVB2NE,Blast 17U Panthers,146,-23.430891037135886,3,13,16,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17BEVNY3GE,BEV 17 Skyline,147,-24.061914153191225,1,7,8,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17EYNER4NE,ENVY 17 AVALANCHE,148,-24.445321202782598,3,12,15,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17TCJVB3NE,Nova 17 Regional,149,-26.031515825693525,2,9,11,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17PPNER1NE,Pure Passion 17 1,150,-26.242283164541448,2,7,9,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17NESVC3NE,NE Storm 17 Heatwave,151,-27.038691206729816,6,10,16,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17SUCES1GE,SA 17 1,152,-27.11780786810411,0,12,12,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17VVVBC3NE,Vibe Girls 17u Jocelyn,153,-27.589209037777543,0,5,5,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17MAPVB3NE,Mass Power VB 17 Pink,154,-28.212241620342315,4,17,21,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17TTVBC5NE,SLAM 17R Crimson,155,-29.332216336043096,4,12,16,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17RRJVB5NE,Boston United 17 Sapphire,156,-32.07576358236997,0,11,11,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17SURGE1GE,LI Surge 17 1,157,-33.01668453227238,0,7,7,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G17,G17MGJVB20NE,MGA 17's Panthers,158,-46.67288715936543,0,6,6,83.33333333333334,58.46153846153847,67.6923076923077,132.0,65.0,65.0,AAUSpringKickOff26,massey,24.871794871794876,15.64102564102565,local
G18,G18NEVBC1NE,Northeast 18.1,1,36.1698381557286,4,2,6,85.08771929824562,60.317460317460316,64.0,114.0,63.0,50.0,AAUSpringKickOff26,massey,24.7702589807853,21.087719298245617,local
G18,G18SJJVB1NE,SMASH 18s,2,32.196128165266146,4,2,6,85.08771929824562,60.317460317460316,64.0,114.0,63.0,50.0,AAUSpringKickOff26,massey,24.7702589807853,21.087719298245617,local
G18,G18VOLFX1WE,VolleyFX 18 Magic,3,29.11220981562788,12,1,13,85.08771929824562,60.317460317460316,64.0,114.0,63.0,50.0,AAUSpringKickOff26,massey,24.7702589807853,21.087719298245617,local
G18,G18USANY1XL,USANY Fortitude 18 - 1,4,28.950194048910966,22,0,22,85.08771929824562,60.317460317460316,64.0,114.0,63.0,50.0,AAUSpringKickOff26,massey,24.7702589807853,21.087719298245617,local
